Quantity,UnitPrice,CustomerID,KMeans,KMeans++,DBSCAN,Hierarchical,GMM,AutoEncoder,MLP
1,7.95,17337.0,0,0,0,3,1,3,0
3,2.1,16466.0,0,0,0,3,0,0,0
1,8.5,18109.0,0,0,0,3,0,3,0
1,4.95,13435.0,1,1,0,0,1,1,1
12,2.95,18272.0,0,0,0,3,0,0,0
4,1.45,14535.0,1,1,0,0,1,3,1
6,2.95,16168.0,0,0,0,3,0,3,0
2,0.42,15889.0,0,0,0,3,0,0,0
8,2.1,18071.0,0,0,0,3,0,0,0
2,8.5,13078.0,1,1,0,1,1,1,1
25,0.42,16753.0,0,0,0,3,0,0,0
12,0.85,14944.0,1,1,0,0,1,3,1
1,2.95,16110.0,0,0,0,3,0,3,0
2,0.39,13736.0,1,1,0,0,1,1,1
2,0.85,15996.0,0,0,0,3,0,0,0
16,1.25,13815.0,1,1,0,0,1,1,1
6,4.95,12388.0,1,1,0,0,1,1,1
1,0.95,17312.0,0,0,0,3,0,0,0
4,4.15,16497.0,0,0,0,3,0,3,0
5,2.08,16809.0,0,0,0,3,0,0,0
2,1.69,15861.0,0,0,0,3,0,3,0
1,2.1,14456.0,1,1,0,0,1,3,1
5,0.83,14505.0,1,1,0,0,1,3,1
1,1.95,16686.0,0,0,0,3,0,0,0
96,1.25,17511.0,0,0,0,3,3,0,0
1,2.55,17611.0,0,0,0,3,0,0,0
12,2.95,17768.0,0,0,0,3,0,0,0
6,2.89,15827.0,0,0,0,3,0,3,0
6,3.75,13200.0,1,1,0,0,1,1,1
10,2.08,16790.0,0,0,0,3,0,0,0
2,7.95,14849.0,1,1,0,1,1,1,1
12,0.85,18041.0,0,0,0,3,0,0,0
24,7.65,16029.0,1,1,0,0,1,3,1
72,0.42,15815.0,0,0,0,0,1,0,0
12,1.25,14851.0,1,1,0,0,1,3,1
3,1.95,16470.0,0,0,0,3,0,0,0
6,3.75,16607.0,0,0,0,3,0,3,0
3,1.45,14715.0,1,1,0,0,1,3,1
48,0.72,14298.0,1,1,0,0,1,3,1
10,2.08,16558.0,0,0,0,3,0,0,0
48,0.75,12971.0,1,1,0,0,1,1,1
10,1.65,17469.0,0,0,0,3,0,0,0
6,2.95,13507.0,1,1,0,0,1,1,1
1,0.85,14606.0,1,1,0,0,1,3,1
5,0.85,18168.0,0,0,0,3,0,0,0
2,0.95,15046.0,0,0,0,0,0,3,0
12,2.95,17584.0,0,0,0,3,0,0,0
1,1.95,13596.0,1,1,0,0,1,1,1
2,1.25,17609.0,0,0,0,3,0,0,0
6,2.95,15755.0,0,0,0,3,0,3,0
3,0.42,16983.0,0,0,0,3,0,0,0
2,6.25,16549.0,0,0,0,3,0,3,0
24,0.39,13097.0,1,1,0,0,1,1,1
1,9.95,14665.0,1,1,0,1,1,1,1
1,3.95,14432.0,1,1,0,0,1,1,1
6,4.95,15530.0,1,1,0,0,1,3,1
1,12.75,15517.0,1,1,0,1,1,1,1
4,3.75,14194.0,1,1,0,0,1,1,1
1,1.69,14502.0,1,1,0,0,1,3,1
1,1.65,16469.0,0,0,0,3,0,0,0
2,5.95,16033.0,0,0,0,3,1,3,0
1,1.65,17841.0,0,0,0,3,0,0,0
2,8.25,15677.0,1,1,0,3,1,1,1
4,2.95,17463.0,0,0,0,3,0,0,0
10,2.08,18223.0,0,0,0,3,0,0,0
4,3.75,12560.0,1,1,0,0,1,1,1
2,5.75,13871.0,1,1,0,0,1,1,1
12,1.25,16434.0,0,0,0,3,0,0,0
12,2.08,13317.0,1,1,0,0,1,1,1
2,2.95,16764.0,0,0,0,3,0,0,0
12,1.45,14107.0,1,1,0,0,1,3,1
4,6.45,14713.0,1,1,0,0,1,1,1
1,1.65,12748.0,1,1,0,0,1,1,1
3,6.95,13995.0,1,1,0,0,1,1,1
12,0.85,12536.0,1,1,0,0,1,1,1
12,0.85,12714.0,1,1,0,0,1,1,1
1,12.75,15012.0,1,1,0,1,1,1,1
2,12.5,18112.0,0,0,0,3,3,3,0
4,8.5,13742.0,1,1,0,1,1,1,1
-6,1.25,12748.0,1,1,0,0,1,1,1
24,1.25,14895.0,1,1,0,0,1,3,1
4,5.95,16207.0,0,0,0,3,0,3,0
1,1.25,17220.0,0,0,0,3,0,0,0
1,7.95,13232.0,1,1,0,1,1,1,1
1,0.65,17841.0,0,0,0,3,0,0,0
5,1.65,18016.0,0,0,0,3,0,0,0
2,2.95,15311.0,0,0,0,0,0,3,0
12,6.95,13018.0,1,1,0,0,1,1,1
1,9.95,13507.0,1,1,0,1,1,1,1
36,0.65,15134.0,1,1,0,0,1,3,1
6,1.25,14818.0,1,1,0,0,1,3,1
1,14.95,13243.0,1,1,0,1,3,1,1
20,1.65,12682.0,1,1,0,0,1,1,1
1,4.25,15044.0,1,1,0,0,1,3,1
2,6.25,14502.0,1,1,0,0,1,1,1
1,3.25,15059.0,1,1,0,0,1,3,1
2,2.1,12748.0,1,1,0,0,1,1,1
12,1.95,12578.0,1,1,0,0,1,1,1
3,5.95,12610.0,1,1,0,0,1,1,1
12,1.45,14911.0,1,1,0,0,1,3,1
4,2.1,17758.0,0,0,0,3,0,0,0
1,2.1,15036.0,1,1,0,0,0,3,1
6,1.25,15457.0,0,0,0,3,0,3,0
1,9.95,15862.0,1,1,0,3,1,1,1
3,4.95,14633.0,1,1,0,0,1,1,1
10,1.65,15078.0,1,1,0,0,0,3,1
8,1.95,13376.0,1,1,0,0,1,1,1
1,5.95,13668.0,1,1,0,0,1,1,1
8,1.95,13402.0,1,1,0,0,1,1,1
2,1.65,17841.0,0,0,0,3,0,0,0
3,1.45,17841.0,0,0,0,3,0,0,0
16,10.95,18092.0,0,0,0,3,1,3,0
2,0.65,16719.0,0,0,0,3,0,0,0
48,1.25,17287.0,0,0,0,3,0,0,0
8,0.85,14757.0,1,1,0,0,1,3,1
1,3.29,14096.0,1,1,0,0,1,1,1
1,1.25,15920.0,0,0,0,3,0,3,0
1,0.85,14540.0,1,1,0,0,1,3,1
28,0.85,14544.0,1,1,0,0,1,3,1
-12,1.25,16859.0,0,0,0,3,0,0,0
1,1.45,12748.0,1,1,0,0,1,1,1
24,0.79,14243.0,1,1,0,0,1,3,1
18,4.25,15245.0,1,1,0,0,1,3,1
3,2.55,17965.0,0,0,0,3,0,0,0
10,2.08,13510.0,1,1,0,0,1,1,1
10,1.65,16722.0,0,0,0,3,0,0,0
6,0.42,15529.0,0,0,0,3,0,3,0
4,3.75,13999.0,1,1,0,0,1,1,1
3,1.65,14049.0,1,1,0,0,1,1,1
18,0.3,12867.0,1,1,0,0,1,1,1
4,3.75,18242.0,0,0,0,3,0,0,0
12,0.85,12921.0,1,1,0,0,1,1,1
6,1.25,16369.0,0,0,0,3,0,0,0
5,1.25,15570.0,0,0,0,3,0,3,0
1,4.15,14096.0,1,1,0,0,1,1,1
1,2.95,17894.0,0,0,0,3,0,0,0
6,0.55,13869.0,1,1,0,0,1,3,1
24,0.12,14390.0,1,1,0,0,1,3,1
8,2.89,13988.0,1,1,0,0,1,1,1
6,0.83,15563.0,0,0,0,3,0,3,0
2,7.95,12597.0,1,1,0,1,1,1,1
1,2.95,17975.0,0,0,0,3,0,0,0
3,0.42,16549.0,0,0,0,3,0,0,0
3,0.39,16368.0,0,0,0,3,0,0,0
10,2.08,12779.0,1,1,0,0,1,1,1
2,0.85,16891.0,0,0,0,3,0,0,0
6,3.75,14156.0,1,1,0,0,1,1,1
1,7.95,16745.0,0,0,0,3,1,3,0
2,2.1,16960.0,0,0,0,3,0,0,0
8,2.55,17850.0,0,0,0,3,0,0,0
6,2.55,15727.0,0,0,0,3,0,3,0
16,0.42,17682.0,0,0,0,3,0,0,0
6,1.25,14505.0,1,1,0,0,1,3,1
24,0.42,17041.0,0,0,0,3,0,0,0
2,2.55,12988.0,1,1,0,0,1,1,1
10,2.08,15615.0,0,0,0,3,0,3,0
6,1.65,14530.0,1,1,0,0,1,3,1
10,6.75,13078.0,1,1,0,0,1,1,1
8,0.85,14769.0,1,1,0,0,1,3,1
3,5.95,16076.0,0,0,0,3,1,3,0
12,1.25,17509.0,0,0,0,3,0,0,0
6,9.95,15067.0,1,1,0,1,1,1,1
10,1.65,13284.0,1,1,0,0,1,1,1
2,1.45,16086.0,0,0,0,3,0,3,0
2,12.75,14911.0,1,1,0,1,1,1,1
4,3.75,15134.0,1,1,0,0,1,3,1
144,1.04,16684.0,1,1,0,0,3,0,1
1,0.85,16464.0,0,0,0,3,0,0,0
24,3.45,13093.0,1,1,0,0,1,1,1
12,1.65,13505.0,1,1,0,0,1,1,1
1,1.25,16931.0,0,0,0,3,0,0,0
3,12.75,16713.0,1,1,0,1,1,3,1
2,2.89,17936.0,0,0,0,3,0,0,0
-1,1.65,18232.0,0,0,0,3,0,0,0
12,3.75,16672.0,0,0,0,3,0,3,0
2,12.75,15570.0,1,1,0,1,1,1,1
12,1.25,15104.0,0,0,0,0,0,3,0
10,1.65,13425.0,1,1,0,0,1,1,1
10,2.08,13647.0,1,1,0,0,1,1,1
2,7.95,15469.0,1,1,0,3,1,1,1
16,1.69,15955.0,0,0,0,3,0,3,0
16,0.85,17400.0,0,0,0,3,0,0,0
12,4.15,15075.0,1,1,0,0,1,3,1
4,3.75,14112.0,1,1,0,0,1,1,1
2,7.95,14036.0,1,1,0,1,1,1,1
1,12.5,15555.0,1,1,0,1,1,1,1
1,2.08,15443.0,0,0,0,3,0,3,0
36,0.39,15059.0,1,1,0,0,1,3,1
6,2.1,16172.0,0,0,0,3,0,3,0
4,5.95,17131.0,0,0,0,3,0,3,0
1,1.25,15311.0,0,0,0,3,0,3,0
1,3.75,16409.0,0,0,0,3,0,3,0
2,2.1,17614.0,0,0,0,3,0,0,0
2,8.5,12667.0,1,1,0,1,1,1,1
15,2.1,12483.0,1,1,0,0,1,1,1
10,0.29,17841.0,0,0,0,3,0,0,0
1,2.1,17841.0,0,0,0,3,0,0,0
12,3.75,14681.0,1,1,0,0,1,1,1
6,2.1,13113.0,1,1,0,0,1,1,1
3,6.75,13634.0,1,1,0,0,1,1,1
4,1.65,14547.0,1,1,0,0,1,3,1
2,5.95,18118.0,0,0,0,3,0,0,0
12,1.45,15754.0,0,0,0,3,0,3,0
2,8.5,12405.0,1,1,0,1,1,1,1
12,2.55,15942.0,0,0,0,3,0,3,0
72,0.19,13828.0,1,1,0,0,1,3,1
25,0.42,13505.0,1,1,0,0,1,1,1
30,1.65,17444.0,0,0,0,3,0,0,0
2,1.45,14998.0,1,1,0,0,0,3,1
12,8.15,14306.0,1,1,0,0,1,1,1
150,1.95,17857.0,0,0,0,0,3,0,0
2,2.55,14692.0,1,1,0,0,1,3,1
20,1.25,17509.0,0,0,0,3,0,0,0
1,5.95,15952.0,0,0,0,3,1,3,0
1,2.95,12748.0,1,1,0,0,1,1,1
12,0.39,12637.0,1,1,0,0,1,1,1
1,1.25,12577.0,1,1,0,0,1,1,1
4,4.25,17611.0,0,0,0,3,0,0,0
10,1.25,14140.0,1,1,0,0,1,3,1
1,1.25,15028.0,0,0,0,0,0,3,0
1,8.25,14456.0,1,1,0,1,1,1,1
2,4.25,17081.0,0,0,0,3,0,3,0
48,2.1,14411.0,1,1,0,0,1,3,1
10,2.08,14250.0,1,1,0,0,1,3,1
12,1.65,13842.0,1,1,0,0,1,1,1
80,1.65,14045.0,1,1,0,0,1,3,1
25,0.42,13098.0,1,1,0,0,1,1,1
16,1.25,14016.0,1,1,0,0,1,3,1
6,2.55,14911.0,1,1,0,0,1,3,1
3,1.95,15834.0,0,0,0,3,0,3,0
8,1.65,12474.0,1,1,0,0,1,1,1
5,1.65,16426.0,0,0,0,3,0,0,0
12,1.69,15150.0,1,1,0,0,0,3,1
50,1.45,16029.0,0,0,0,0,1,0,0
12,0.42,17426.0,0,0,0,3,0,0,0
2,0.85,13978.0,1,1,0,0,1,3,1
6,2.95,16358.0,0,0,0,3,0,3,0
2,1.25,18109.0,0,0,0,3,0,0,0
1,2.08,12748.0,1,1,0,0,1,1,1
4,3.75,16592.0,0,0,0,3,0,3,0
12,0.42,14395.0,1,1,0,0,1,3,1
2,6.25,13336.0,1,1,0,0,1,1,1
1,8.5,17591.0,0,0,0,3,1,3,0
1,1.65,17914.0,0,0,0,3,0,0,0
10,6.75,15123.0,1,1,0,0,1,1,1
7,1.25,13174.0,1,1,0,0,1,1,1
1,2.95,13263.0,1,1,0,0,1,1,1
2,1.25,15808.0,0,0,0,3,0,3,0
3,4.95,17398.0,0,0,0,3,0,3,0
2,1.95,16550.0,0,0,0,3,0,0,0
-1,3.95,14546.0,1,1,0,0,1,1,1
10,2.08,15218.0,0,0,0,0,0,3,0
9,1.45,16880.0,0,0,0,3,0,0,0
1,0.85,14649.0,1,1,0,0,1,3,1
8,3.75,12428.0,1,1,0,0,1,1,1
24,7.65,17428.0,0,0,0,3,0,3,0
10,2.08,13481.0,1,1,0,0,1,1,1
-5,3.95,16558.0,0,0,0,3,0,3,0
13,0.85,15046.0,0,0,0,0,0,3,0
6,2.95,14911.0,1,1,0,0,1,3,1
2,2.95,15014.0,1,1,0,0,1,3,1
6,3.75,13209.0,1,1,0,0,1,1,1
4,1.25,15910.0,0,0,0,3,0,3,0
12,0.39,12429.0,1,1,0,0,1,1,1
36,1.25,17856.0,0,0,0,3,0,0,0
1,8.25,17841.0,0,0,0,3,0,3,0
1,0.65,17962.0,0,0,0,3,0,0,0
12,1.25,14921.0,1,1,0,0,1,3,1
12,0.85,12708.0,1,1,0,0,1,1,1
1,3.75,15787.0,0,0,0,3,0,3,0
4,4.95,12474.0,1,1,0,0,1,1,1
24,3.39,12752.0,1,1,0,0,1,1,1
3,0.42,17585.0,0,0,0,3,0,0,0
1,1.65,14099.0,1,1,0,0,1,1,1
12,0.85,18085.0,0,0,0,3,0,0,0
25,0.42,15485.0,0,0,0,0,1,3,0
12,0.42,17405.0,0,0,0,3,0,0,0
3,4.95,14297.0,1,1,0,0,1,1,1
2,2.95,16340.0,0,0,0,3,0,3,0
16,5.95,16525.0,0,0,0,3,0,3,0
2,8.5,17675.0,0,0,0,3,0,3,0
4,3.75,13901.0,1,1,0,0,1,1,1
2,10.79,14096.0,1,1,0,1,1,1,1
10,1.65,17509.0,0,0,0,3,0,0,0
12,0.95,16610.0,0,0,0,3,0,0,0
4,4.15,14161.0,1,1,0,0,1,1,1
6,3.75,13488.0,1,1,0,0,1,1,1
6,2.95,16107.0,0,0,0,3,0,3,0
2,1.95,13715.0,1,1,0,0,1,1,1
12,2.95,12971.0,1,1,0,0,1,1,1
18,2.95,12594.0,1,1,0,0,1,1,1
24,1.45,14298.0,1,1,0,0,1,3,1
2,3.25,14606.0,1,1,0,0,1,3,1
12,1.25,17828.0,0,0,0,3,0,0,0
12,1.45,12471.0,1,1,0,0,1,1,1
1,0.85,18283.0,0,0,0,3,0,0,0
25,0.42,17092.0,0,0,0,3,0,0,0
6,0.42,14769.0,1,1,0,0,1,3,1
72,1.06,16422.0,0,0,0,3,1,0,0
12,0.85,15358.0,0,0,0,0,0,3,0
1,1.25,12748.0,1,1,0,0,1,1,1
24,0.65,14397.0,1,1,0,0,1,3,1
12,1.25,17841.0,0,0,0,3,0,0,0
24,0.19,13379.0,1,1,0,0,1,1,1
12,2.08,13499.0,1,1,0,0,1,1,1
6,2.55,15296.0,0,0,0,0,0,3,0
1,4.95,15039.0,1,1,0,0,1,1,1
12,1.25,16136.0,0,0,0,3,0,0,0
12,0.85,14032.0,1,1,0,0,1,3,1
3,3.35,15861.0,0,0,0,3,0,3,0
4,0.29,17836.0,0,0,0,3,0,0,0
2,1.25,15756.0,0,0,0,3,0,3,0
4,1.25,18122.0,0,0,0,3,0,0,0
24,1.65,13520.0,1,1,0,0,1,1,1
12,0.85,14243.0,1,1,0,0,1,3,1
1,3.75,13230.0,1,1,0,0,1,1,1
40,2.55,18094.0,0,0,0,3,0,0,0
6,2.1,17691.0,0,0,0,3,0,0,0
3,0.39,17400.0,0,0,0,3,0,0,0
1,2.55,17841.0,0,0,0,3,0,0,0
12,1.65,16059.0,0,0,0,3,0,3,0
48,1.25,14878.0,1,1,0,0,1,3,1
12,1.45,12779.0,1,1,0,0,1,1,1
25,0.42,13269.0,1,1,0,0,1,1,1
1,1.25,14971.0,0,0,0,0,0,3,0
2,7.46,14096.0,1,1,0,0,1,1,1
1,2.95,16376.0,0,0,0,3,0,3,0
160,3.88,18102.0,0,0,0,0,3,0,0
1,0.83,14096.0,1,1,0,0,1,3,1
12,1.65,12700.0,1,1,0,0,1,1,1
2,10.4,13018.0,1,1,0,1,1,1,1
2,7.95,14289.0,1,1,0,1,1,1,1
6,0.42,16657.0,0,0,0,3,0,0,0
10,1.65,16626.0,0,0,0,3,0,0,0
2,3.75,14415.0,1,1,0,0,1,1,1
1,0.55,14159.0,1,1,0,0,1,3,1
1,1.65,14606.0,1,1,0,0,1,3,1
32,2.55,16210.0,0,0,0,0,0,0,0
2,1.65,15005.0,1,1,0,0,0,3,1
12,0.42,16817.0,0,0,0,3,0,0,0
2,3.25,14670.0,1,1,0,0,1,3,1
12,1.25,12500.0,1,1,0,0,1,1,1
4,1.25,14498.0,1,1,0,0,1,3,1
4,3.75,13078.0,1,1,0,0,1,1,1
12,0.85,13496.0,1,1,0,0,1,1,1
1,9.95,15574.0,1,1,0,3,1,1,1
9,0.83,14096.0,1,1,0,0,1,3,1
4,7.95,16570.0,0,0,0,3,1,3,0
10,2.08,17706.0,0,0,0,3,0,0,0
25,0.42,13692.0,1,1,0,0,1,1,1
2,7.95,14732.0,1,1,0,1,1,1,1
6,4.15,13110.0,1,1,0,0,1,1,1
24,1.65,16076.0,0,0,0,3,0,0,0
1,0.83,17397.0,0,0,0,3,0,0,0
2,9.95,15034.0,1,1,0,1,1,1,1
12,1.25,17348.0,0,0,0,3,0,0,0
12,2.1,18172.0,0,0,0,3,0,0,0
12,0.85,14156.0,1,1,0,0,1,3,1
8,0.42,17557.0,0,0,0,3,0,0,0
24,1.25,13089.0,1,1,0,0,1,1,1
2,9.95,15620.0,1,1,0,3,1,1,1
2,2.1,15976.0,0,0,0,3,0,3,0
1,0.85,14224.0,1,1,0,0,1,3,1
1,1.65,15356.0,0,0,0,3,0,3,0
6,2.1,13491.0,1,1,0,0,1,1,1
10,1.65,14790.0,1,1,0,0,1,3,1
12,1.45,16951.0,0,0,0,3,0,0,0
12,0.85,16945.0,0,0,0,3,0,0,0
10,2.08,15398.0,0,0,0,0,0,3,0
4,3.75,14755.0,1,1,0,0,1,3,1
8,0.85,17364.0,0,0,0,3,0,0,0
3,2.1,16776.0,0,0,0,3,0,0,0
3,14.95,13707.0,1,1,0,1,3,1,1
10,2.08,12359.0,1,1,0,0,1,1,1
2,4.95,16033.0,0,0,0,3,0,3,0
2,1.65,13975.0,1,1,0,0,1,1,1
6,0.42,17802.0,0,0,0,3,0,0,0
1,1.45,14730.0,1,1,0,0,1,3,1
4,7.95,13089.0,1,1,0,1,1,1,1
4,3.75,12921.0,1,1,0,0,1,1,1
9,4.95,17581.0,0,0,0,3,0,0,0
24,0.42,17419.0,0,0,0,3,0,0,0
24,1.25,13267.0,1,1,0,0,1,1,1
24,1.25,13089.0,1,1,0,0,1,1,1
10,0.85,15203.0,0,0,0,0,0,3,0
12,0.42,14320.0,1,1,0,0,1,3,1
2,4.15,13263.0,1,1,0,0,1,1,1
12,1.45,14004.0,1,1,0,0,1,1,1
1,2.55,13558.0,1,1,0,0,1,1,1
2,1.45,15883.0,0,0,0,3,0,3,0
12,1.95,12490.0,1,1,0,0,1,1,1
12,1.65,13394.0,1,1,0,0,1,1,1
6,2.95,16871.0,0,0,0,3,0,0,0
2,6.25,16945.0,0,0,0,3,0,3,0
1,3.75,15898.0,0,0,0,3,0,3,0
6,8.25,12409.0,1,1,0,1,1,1,1
20,0.85,18118.0,0,0,0,3,0,0,0
3,2.95,16764.0,0,0,0,3,0,0,0
2,1.65,14587.0,1,1,0,0,1,3,1
3,0.83,16728.0,0,0,0,3,0,0,0
12,0.21,13209.0,1,1,0,0,1,1,1
12,1.25,17054.0,0,0,0,3,0,0,0
2,1.95,13969.0,1,1,0,0,1,1,1
1,2.1,17841.0,0,0,0,3,0,0,0
-1,9.95,17828.0,0,0,0,3,1,3,0
16,0.65,13593.0,1,1,0,0,1,1,1
24,1.25,16570.0,0,0,0,3,0,0,0
360,1.45,12931.0,3,3,-1,0,3,2,3
1,1.65,14587.0,1,1,0,0,1,3,1
12,1.65,13082.0,1,1,0,0,1,1,1
12,1.65,15727.0,0,0,0,3,0,3,0
12,2.08,17666.0,0,0,0,3,0,0,0
1,1.25,17894.0,0,0,0,3,0,0,0
3,4.95,17926.0,0,0,0,3,0,0,0
8,2.25,12762.0,1,1,0,0,1,1,1
1,4.95,17999.0,0,0,0,3,0,0,0
10,1.65,16320.0,0,0,0,3,0,0,0
2,4.95,14796.0,1,1,0,0,1,1,1
24,0.42,14251.0,1,1,0,0,1,3,1
1,16.63,14096.0,1,1,0,1,3,1,1
12,1.25,17410.0,0,0,0,3,0,0,0
1,1.65,17346.0,0,0,0,3,0,0,0
60,2.1,14646.0,1,1,0,0,1,3,1
1,2.95,13764.0,1,1,0,0,1,1,1
3,5.95,13116.0,1,1,0,0,1,1,1
7,1.25,14680.0,1,1,0,0,1,3,1
1,5.45,17341.0,0,0,0,3,0,3,0
1,2.95,16222.0,0,0,0,3,0,3,0
1,4.95,17765.0,0,0,0,3,0,0,0
-3,1.25,13352.0,1,1,0,0,1,1,1
1,14.13,14096.0,1,1,0,1,1,1,1
4,5.95,16244.0,0,0,0,3,0,3,0
25,0.42,16719.0,0,0,0,3,0,0,0
4,1.25,17338.0,0,0,0,3,0,0,0
12,0.62,17581.0,0,0,0,3,0,0,0
2,1.25,16892.0,0,0,0,3,0,0,0
2,0.55,14573.0,1,1,0,0,1,3,1
4,0.79,18116.0,0,0,0,3,0,0,0
25,0.42,12867.0,1,1,0,0,1,1,1
-2,2.08,12474.0,1,1,0,0,1,1,1
8,1.95,16617.0,0,0,0,3,0,0,0
12,0.95,13875.0,1,1,0,0,1,1,1
1,12.5,14653.0,1,1,0,1,1,1,1
2,7.95,14911.0,1,1,0,1,1,1,1
1,5.95,16895.0,0,0,0,3,0,3,0
6,2.1,16884.0,0,0,0,3,0,0,0
1,1.65,16657.0,0,0,0,3,0,0,0
2,2.95,17887.0,0,0,0,3,0,0,0
4,2.46,14096.0,1,1,0,0,1,1,1
2,9.95,14911.0,1,1,0,1,1,1,1
1,8.5,14071.0,1,1,0,1,1,1,1
2,8.5,12477.0,1,1,0,1,1,1,1
2,3.95,17507.0,0,0,0,3,0,0,0
3,2.08,18283.0,0,0,0,3,0,0,0
4,7.95,14422.0,1,1,0,1,1,1,1
1,1.25,13838.0,1,1,0,0,1,1,1
1,2.49,13760.0,1,1,0,0,1,1,1
10,0.79,14049.0,1,1,0,0,1,3,1
6,2.95,16145.0,0,0,0,3,0,3,0
2,1.25,14449.0,1,1,0,0,1,3,1
6,2.55,15111.0,1,1,0,0,0,3,1
1,1.25,18122.0,0,0,0,3,0,0,0
3,2.1,18016.0,0,0,0,3,0,0,0
1,15.0,12787.0,1,1,0,1,3,1,1
24,0.55,12688.0,1,1,0,0,1,1,1
1,0.95,13334.0,1,1,0,0,1,1,1
6,1.65,15024.0,1,1,0,0,0,3,1
8,1.69,15695.0,0,0,0,3,0,3,0
1,1.65,15453.0,0,0,0,3,0,3,0
1,0.39,15280.0,0,0,0,3,0,3,0
5,2.08,15747.0,0,0,0,3,0,3,0
2,2.95,18109.0,0,0,0,3,0,0,0
1,3.75,16007.0,0,0,0,3,0,3,0
24,2.55,12433.0,1,1,0,0,1,1,1
3,6.25,12352.0,1,1,0,1,1,1,1
4,0.65,17248.0,0,0,0,3,0,0,0
4,0.65,16880.0,0,0,0,3,0,0,0
2,2.08,14796.0,1,1,0,0,1,3,1
1,8.25,14456.0,1,1,0,1,1,1,1
4,3.75,13654.0,1,1,0,0,1,1,1
2,8.5,13496.0,1,1,0,1,1,1,1
1,2.55,17595.0,0,0,0,3,0,0,0
4,7.95,18245.0,0,0,0,3,0,3,0
25,0.42,12372.0,1,1,0,0,1,1,1
1,8.5,13159.0,1,1,0,1,1,1,1
1,4.25,15537.0,0,0,0,0,0,3,0
4,3.75,18189.0,0,0,0,3,0,0,0
1,1.65,12743.0,1,1,0,0,1,1,1
2,9.95,14665.0,1,1,0,1,1,1,1
10,1.25,14606.0,1,1,0,0,1,3,1
5,2.08,14534.0,1,1,0,0,1,3,1
2,3.75,13140.0,1,1,0,0,1,1,1
8,0.85,17083.0,0,0,0,3,0,0,0
1,2.95,16324.0,0,0,0,3,0,3,0
1,6.25,15748.0,1,1,0,0,1,3,1
4,2.1,17897.0,0,0,0,3,0,0,0
1,2.1,12748.0,1,1,0,0,1,1,1
12,0.85,12681.0,1,1,0,0,1,1,1
4,2.95,13593.0,1,1,0,0,1,1,1
12,1.25,16265.0,0,0,0,3,0,0,0
1,1.95,18067.0,0,0,0,3,0,0,0
1,2.55,15058.0,1,1,0,0,0,3,1
12,1.65,16618.0,0,0,0,3,0,0,0
1,8.25,18045.0,0,0,0,3,0,3,0
12,1.45,15795.0,0,0,0,3,0,3,0
24,2.08,16018.0,0,0,0,3,0,3,0
24,1.95,12681.0,1,1,0,0,1,1,1
2,7.95,13085.0,1,1,0,1,1,1,1
12,1.69,13435.0,1,1,0,0,1,1,1
12,0.42,16186.0,0,0,0,3,0,0,0
10,1.65,14360.0,1,1,0,0,1,3,1
1,4.25,16005.0,0,0,0,3,0,3,0
2,3.29,15039.0,1,1,0,0,1,3,1
4,4.15,14895.0,1,1,0,0,1,3,1
10,1.65,13320.0,1,1,0,0,1,1,1
10,0.85,13850.0,1,1,0,0,1,1,1
6,4.95,13089.0,1,1,0,0,1,1,1
24,1.25,15492.0,0,0,0,0,0,3,0
1,2.1,18156.0,0,0,0,3,0,0,0
48,1.45,14088.0,1,1,0,0,1,3,1
5,1.25,17589.0,0,0,0,3,0,0,0
48,0.42,18218.0,0,0,0,3,0,0,0
10,0.29,13565.0,1,1,0,0,1,1,1
36,0.85,14855.0,1,1,0,0,1,3,1
48,0.39,13491.0,1,1,0,0,1,3,1
10,1.65,18257.0,0,0,0,3,0,0,0
2,5.95,15965.0,0,0,0,3,1,3,0
1,4.95,16369.0,0,0,0,3,0,3,0
10,1.65,17735.0,0,0,0,3,0,0,0
4,4.15,14902.0,1,1,0,0,1,3,1
25,0.42,12540.0,1,1,0,0,1,1,1
72,0.39,14912.0,1,1,0,0,1,3,1
1,3.75,17634.0,0,0,0,3,0,0,0
2,8.5,17251.0,0,0,0,3,1,3,0
9,1.45,15039.0,1,1,0,0,0,3,1
24,0.55,13265.0,1,1,0,0,1,1,1
1,8.25,15584.0,1,1,0,3,1,1,1
8,1.65,12705.0,1,1,0,0,1,1,1
14,0.29,12757.0,1,1,0,0,1,1,1
2,12.75,15345.0,1,1,0,1,1,1,1
12,0.42,17341.0,0,0,0,3,0,0,0
2,2.95,16479.0,0,0,0,3,0,3,0
12,2.1,17725.0,0,0,0,3,0,0,0
8,4.65,12477.0,1,1,0,0,1,1,1
4,1.45,14710.0,1,1,0,0,1,3,1
4,7.95,15640.0,1,1,0,3,1,1,1
2,0.79,13607.0,1,1,0,0,1,1,1
1,3.95,13474.0,1,1,0,0,1,1,1
25,0.42,14060.0,1,1,0,0,1,3,1
1,1.65,16406.0,0,0,0,3,0,0,0
20,2.08,14859.0,1,1,0,0,1,3,1
8,1.25,13291.0,1,1,0,0,1,1,1
6,4.95,13089.0,1,1,0,0,1,1,1
3,1.25,17602.0,0,0,0,3,0,0,0
6,2.1,15382.0,0,0,0,3,0,3,0
12,0.39,17612.0,0,0,0,3,0,0,0
48,1.85,13694.0,1,1,0,0,1,1,1
